game_id,year,round,a_team_id,a_name,a_seed,a_oe,a_de,a_sos,a_win_rate,a_srs,a_tov_rate,a_orb_rate,a_ft_pct,a_pos_per_game,a_fga_per_game,a_three_pa_per_game,a_fta_per_game,b_team_id,b_name,b_seed,b_oe,b_de,b_sos,b_win_rate,b_srs,b_tov_rate,b_orb_rate,b_ft_pct,b_pos_per_game,b_fga_per_game,b_three_pa_per_game,b_fta_per_game,team_a_won
81,2024,Men's Basketball Championship - East Region - 1st Round,75,byu,6,117.553,100.99,7.86,0.676,19.33,0.154586,0.171998,0.742,69.2553,63.3824,31.9706,16.0882,86,duquesne,11,106.413,100.544,4.68,0.676,7.35,0.176472,0.15854,0.72,66.3146,57.027,22.1892,18.4054,0
82,2024,Men's Basketball Championship - Midwest Region - 1st Round,119,south carolina,6,111.218,104.273,6.48,0.765,10.98,0.156159,0.175679,0.711,64.7906,57.9412,23.7941,18.4412,114,oregon,11,110.777,105.933,8.91,0.667,12.22,0.149006,0.145342,0.719,68.23,59.5833,21.6111,19.0833,0
83,2024,Men's Basketball Championship - South Region - 1st Round,127,texas tech,6,112.564,104.081,9.28,0.676,14.96,0.166142,0.148561,0.78,66.9165,57.1471,23.6471,19.5294,107,nc st,11,110.381,104.721,8.93,0.634,12.81,0.139534,0.14772,0.733,68.521,60.561,20.1707,19.3659,0
84,2024,Men's Basketball Championship - West Region - 1st Round,83,dayton,7,115.859,103.79,5.73,0.758,13.45,0.162335,0.125419,0.74,64.0279,53.0909,23.5455,19.4848,109,nevada,10,114.119,100.594,4.58,0.765,12.85,0.151156,0.133477,0.72,66.5459,54.7059,18.3824,24.2353,1
85,2024,Men's Basketball Championship - Midwest Region - 1st Round,125,texas,7,111.145,101.561,9.41,0.618,15.91,0.170425,0.147008,0.757,67.8235,58.4706,20.3235,17.6471,80,colorado st,10,112.816,100.939,7.28,0.694,13.4,0.156701,0.117942,0.752,66.6522,56.2222,21.6944,17.8333,1
86,2024,Men's Basketball Championship - East Region - 1st Round,134,washington st,7,110.841,100.549,7.19,0.714,14.02,0.164927,0.168372,0.704,66.3497,58.4571,18.8,18.4571,84,drake,10,114.742,101.04,1.84,0.8,11.08,0.138248,0.114045,0.753,69.6469,59.4,23.4,19.4571,1
87,2024,Men's Basketball Championship - West Region - 1st Round,104,mississippi st,8,108.972,101.575,9.16,0.6,14.19,0.191215,0.18323,0.67,67.9863,57.9143,22.3143,21.6571,103,michigan st,9,109.963,99.6603,10.89,0.571,17.72,0.15087,0.152163,0.708,66.2823,58.8,17.8857,17.2,0
88,2024,Men's Basketball Championship - East Region - 1st Round,81,uconn,1,124.577,97.0294,8.7,0.925,26.7,0.146539,0.179443,0.743,65.341,59.175,23.775,18.9,122,stetson,16,114.08,108.943,-3.24,0.629,-5.09,0.156664,0.143927,0.766,67.296,58.6571,24.4857,17.6857,1
89,2024,Men's Basketball Championship - Midwest Region - 1st Round,115,purdue,1,121.137,101.52,11.6,0.872,24.93,0.166747,0.179574,0.72,67.9672,58.2564,20.2051,24.0513,90,grambling,16,100.995,103.897,-5.48,0.583,-9.63,0.196103,0.143449,0.708,67.0,54.3056,15.1944,20.8333,1
90,2024,Men's Basketball Championship - South Region - 1st Round,92,houston,1,114.851,90.0231,9.8,0.865,25.69,0.139342,0.209857,0.687,64.0076,60.3514,22.1892,18.5676,100,longwood,16,109.839,100.64,-4.76,0.6,-2.04,0.186495,0.197416,0.687,68.0217,58.6571,16.8571,22.9714,1
91,2024,Men's Basketball Championship - South Region - 1st Round,101,marquette,2,112.97,101.039,11.02,0.73,19.27,0.144341,0.125956,0.703,69.093,60.973,25.0811,15.5676,132,wku,15,106.789,99.0777,-2.91,0.647,1.19,0.183985,0.141316,0.72,75.1341,62.8824,20.1765,20.5588,1
92,2024,Men's Basketball Championship - West Region - 1st Round,73,baylor,3,118.682,104.975,10.71,0.686,19.5,0.177559,0.168281,0.732,67.744,57.1714,22.0857,22.6,78,colgate,14,108.675,97.5376,-5.55,0.714,-0.31,0.160097,0.124424,0.681,65.6743,56.5429,21.6286,15.4286,1
93,2024,Men's Basketball Championship - East Region - 1st Round,72,auburn,4,118.287,97.2236,7.66,0.771,22.46,0.152077,0.159803,0.75,70.2651,60.6,22.7143,23.2,136,yale,13,112.084,101.217,0.41,0.697,4.63,0.143686,0.148233,0.707,66.6436,59.6667,20.8182,16.5455,0
94,2024,Men's Basketball Championship - South Region - 1st Round,85,duke,4,118.064,99.5828,8.36,0.75,20.67,0.145599,0.159783,0.723,66.5833,58.6667,21.9722,20.1389,130,vermont,13,109.745,96.5631,-3.31,0.8,2.78,0.141013,0.117365,0.716,65.2423,56.5714,25.0857,16.2,1
95,2024,Men's Basketball Championship - West Region - 1st Round,70,alabama,4,122.544,110.455,11.8,0.676,20.69,0.160942,0.173435,0.772,73.5535,64.4595,29.9459,22.7568,77,charleston,13,115.855,105.341,-2.38,0.771,4.09,0.142364,0.186955,0.722,69.8411,65.0857,30.6286,17.8857,1
96,2024,Men's Basketball Championship - East Region - 1st Round,118,san diego st,5,109.99,98.9587,8.37,0.703,14.68,0.165667,0.173288,0.733,67.3773,58.5676,22.2162,21.1892,128,uab,12,112.632,109.142,3.73,0.657,5.14,0.168678,0.187373,0.746,68.7703,59.5714,18.8,23.8286,1
97,2024,Men's Basketball Championship - South Region - 1st Round,135,wisconsin,5,113.391,106.304,11.35,0.611,16.01,0.151019,0.152707,0.755,65.8489,57.4167,20.3889,19.4167,96,james madison,12,116.526,97.5006,-3.75,0.889,8.19,0.152515,0.161464,0.703,71.3956,62.6111,23.6667,21.4167,0
98,2024,Men's Basketball Championship - West Region - 1st Round,120,saint mary's,5,116.631,93.3137,3.46,0.765,16.31,0.160854,0.207673,0.676,63.4482,59.0294,21.5588,16.7941,91,grand canyon,12,114.265,96.8093,-0.52,0.857,10.45,0.177443,0.170015,0.749,69.2377,57.3714,20.8286,25.8,0
99,2024,Men's Basketball Championship - West Region - 1st Round,76,clemson,6,114.233,105.127,10.04,0.667,16.2,0.148893,0.133716,0.78,67.7222,58.75,23.4444,18.0556,110,new mexico,11,112.873,98.5121,5.38,0.722,15.04,0.139736,0.178831,0.707,71.7622,65.0833,19.75,21.5556,1
100,2024,Men's Basketball Championship - South Region - 1st Round,88,florida,7,116.608,107.938,8.81,0.667,15.17,0.159011,0.199521,0.715,73.37,65.3056,22.5556,25.0833,79,colorado,10,115.217,104.186,8.36,0.703,15.95,0.183327,0.144463,0.784,68.8476,57.3243,17.5405,20.1081,0
101,2024,Men's Basketball Championship - East Region - 1st Round,87,fau,8,116.961,104.631,4.61,0.735,13.26,0.162713,0.166068,0.72,70.1341,61.0,23.8235,21.2941,112,northwestern,9,112.19,105.665,8.5,0.647,12.77,0.135006,0.130506,0.752,65.3565,57.6471,20.9706,16.8529,0
102,2024,Men's Basketball Championship - South Region - 1st Round,108,nebraska,8,112.109,102.268,7.53,0.676,14.36,0.159914,0.138281,0.76,69.3388,59.3235,26.2647,19.3529,126,texas a&m,9,113.311,107.306,9.32,0.583,13.35,0.143295,0.25967,0.707,67.0722,64.0,24.1389,24.7222,0
103,2024,Men's Basketball Championship - Midwest Region - 1st Round,129,utah st,8,114.567,102.609,5.29,0.8,11.56,0.158207,0.136428,0.72,69.5291,58.1714,19.3714,22.3714,123,tcu,9,111.213,100.949,7.32,0.618,14.62,0.181285,0.179216,0.731,71.0612,61.4412,18.5882,21.5294,1
104,2024,Men's Basketball Championship - West Region - 2nd Round,111,north carolina,1,115.97,99.7522,9.9,0.784,21.36,0.142667,0.172883,0.759,70.6616,62.7838,22.6757,22.7568,103,michigan st,9,109.963,99.6603,10.89,0.571,17.72,0.15087,0.152163,0.708,66.2823,58.8,17.8857,17.2,1
105,2024,Men's Basketball Championship - West Region - 2nd Round,71,arizona,2,118.317,97.8366,9.45,0.75,24.54,0.162181,0.177645,0.717,73.6489,64.4722,21.5556,23.4444,83,dayton,7,115.859,103.79,5.73,0.758,13.45,0.162335,0.125419,0.74,64.0279,53.0909,23.5455,19.4848,1
106,2024,Men's Basketball Championship - East Region - 2nd Round,95,iowa st,2,111.721,91.2772,8.51,0.784,22.3,0.155135,0.15754,0.702,67.4216,58.4865,18.5676,20.6757,134,washington st,7,110.841,100.549,7.19,0.714,14.02,0.164927,0.168372,0.704,66.3497,58.4571,18.8,18.4571,1
107,2024,Men's Basketball Championship - Midwest Region - 2nd Round,124,tennessee,2,113.395,97.0012,10.42,0.75,21.81,0.146741,0.167533,0.751,69.4722,61.75,25.4167,20.8333,125,texas,7,111.145,101.561,9.41,0.618,15.91,0.170425,0.147008,0.757,67.8235,58.4706,20.3235,17.6471,1
108,2024,Men's Basketball Championship - East Region - 2nd Round,94,illinois,3,119.297,104.95,9.54,0.763,19.56,0.151004,0.183012,0.736,69.8832,62.0,23.8947,23.0,86,duquesne,11,106.413,100.544,4.68,0.676,7.35,0.176472,0.15854,0.72,66.3146,57.027,22.1892,18.4054,1
109,2024,Men's Basketball Championship - Midwest Region - 2nd Round,82,creighton,3,116.954,101.624,9.53,0.714,20.07,0.154554,0.122148,0.788,68.7691,60.0286,29.0857,14.8,114,oregon,11,110.777,105.933,8.91,0.667,12.22,0.149006,0.145342,0.719,68.23,59.5833,21.6111,19.0833,1
110,2024,Men's Basketball Championship - Midwest Region - 2nd Round,97,kansas,4,108.801,100.627,11.32,0.676,16.35,0.168135,0.118584,0.721,69.4471,57.8529,17.2647,18.5294,89,gonzaga,5,122.506,100.19,4.02,0.771,17.93,0.141591,0.15691,0.721,69.0114,61.7714,19.2571,18.8571,0
111,2024,Men's Basketball Championship - South Region - 2nd Round,107,nc st,11,110.381,104.721,8.93,0.634,12.81,0.139534,0.14772,0.733,68.521,60.561,20.1707,19.3659,113,oakland,14,111.265,106.533,-1.24,0.667,2.02,0.160163,0.154905,0.751,68.68,60.1667,24.8611,18.5278,1
112,2024,Men's Basketball Championship - Midwest Region - 2nd Round,115,purdue,1,121.137,101.52,11.6,0.872,24.93,0.166747,0.179574,0.72,67.9672,58.2564,20.2051,24.0513,129,utah st,8,114.567,102.609,5.29,0.8,11.56,0.158207,0.136428,0.72,69.5291,58.1714,19.3714,22.3714,1
113,2024,Men's Basketball Championship - East Region - 2nd Round,81,uconn,1,124.577,97.0294,8.7,0.925,26.7,0.146539,0.179443,0.743,65.341,59.175,23.775,18.9,112,northwestern,9,112.19,105.665,8.5,0.647,12.77,0.135006,0.130506,0.752,65.3565,57.6471,20.9706,16.8529,1
114,2024,Men's Basketball Championship - South Region - 2nd Round,92,houston,1,114.851,90.0231,9.8,0.865,25.69,0.139342,0.209857,0.687,64.0076,60.3514,22.1892,18.5676,126,texas a&m,9,113.311,107.306,9.32,0.583,13.35,0.143295,0.25967,0.707,67.0722,64.0,24.1389,24.7222,1
115,2024,Men's Basketball Championship - South Region - 2nd Round,101,marquette,2,112.97,101.039,11.02,0.73,19.27,0.144341,0.125956,0.703,69.093,60.973,25.0811,15.5676,79,colorado,10,115.217,104.186,8.36,0.703,15.95,0.183327,0.144463,0.784,68.8476,57.3243,17.5405,20.1081,1
116,2024,Men's Basketball Championship - West Region - 2nd Round,73,baylor,3,118.682,104.975,10.71,0.686,19.5,0.177559,0.168281,0.732,67.744,57.1714,22.0857,22.6,76,clemson,6,114.233,105.127,10.04,0.667,16.2,0.148893,0.133716,0.78,67.7222,58.75,23.4444,18.0556,0
117,2024,Men's Basketball Championship - South Region - 2nd Round,85,duke,4,118.064,99.5828,8.36,0.75,20.67,0.145599,0.159783,0.723,66.5833,58.6667,21.9722,20.1389,96,james madison,12,116.526,97.5006,-3.75,0.889,8.19,0.152515,0.161464,0.703,71.3956,62.6111,23.6667,21.4167,1
118,2024,Men's Basketball Championship - West Region - 2nd Round,70,alabama,4,122.544,110.455,11.8,0.676,20.69,0.160942,0.173435,0.772,73.5535,64.4595,29.9459,22.7568,91,grand canyon,12,114.265,96.8093,-0.52,0.857,10.45,0.177443,0.170015,0.749,69.2377,57.3714,20.8286,25.8,1
119,2024,Men's Basketball Championship - East Region - 2nd Round,118,san diego st,5,109.99,98.9587,8.37,0.703,14.68,0.165667,0.173288,0.733,67.3773,58.5676,22.2162,21.1892,136,yale,13,112.084,101.217,0.41,0.697,4.63,0.143686,0.148233,0.707,66.6436,59.6667,20.8182,16.5455,1
120,2024,Men's Basketball Championship - East Region - Sweet 16,81,uconn,1,124.577,97.0294,8.7,0.925,26.7,0.146539,0.179443,0.743,65.341,59.175,23.775,18.9,118,san diego st,5,109.99,98.9587,8.37,0.703,14.68,0.165667,0.173288,0.733,67.3773,58.5676,22.2162,21.1892,1
121,2024,Men's Basketball Championship - West Region - Sweet 16,111,north carolina,1,115.97,99.7522,9.9,0.784,21.36,0.142667,0.172883,0.759,70.6616,62.7838,22.6757,22.7568,70,alabama,4,122.544,110.455,11.8,0.676,20.69,0.160942,0.173435,0.772,73.5535,64.4595,29.9459,22.7568,0
122,2024,Men's Basketball Championship - West Region - Sweet 16,71,arizona,2,118.317,97.8366,9.45,0.75,24.54,0.162181,0.177645,0.717,73.6489,64.4722,21.5556,23.4444,76,clemson,6,114.233,105.127,10.04,0.667,16.2,0.148893,0.133716,0.78,67.7222,58.75,23.4444,18.0556,0
123,2024,Men's Basketball Championship - East Region - Sweet 16,95,iowa st,2,111.721,91.2772,8.51,0.784,22.3,0.155135,0.15754,0.702,67.4216,58.4865,18.5676,20.6757,94,illinois,3,119.297,104.95,9.54,0.763,19.56,0.151004,0.183012,0.736,69.8832,62.0,23.8947,23.0,0
124,2024,Men's Basketball Championship - Midwest Region - Sweet 16,115,purdue,1,121.137,101.52,11.6,0.872,24.93,0.166747,0.179574,0.72,67.9672,58.2564,20.2051,24.0513,89,gonzaga,5,122.506,100.19,4.02,0.771,17.93,0.141591,0.15691,0.721,69.0114,61.7714,19.2571,18.8571,1
125,2024,Men's Basketball Championship - South Region - Sweet 16,92,houston,1,114.851,90.0231,9.8,0.865,25.69,0.139342,0.209857,0.687,64.0076,60.3514,22.1892,18.5676,85,duke,4,118.064,99.5828,8.36,0.75,20.67,0.145599,0.159783,0.723,66.5833,58.6667,21.9722,20.1389,0
126,2024,Men's Basketball Championship - South Region - Sweet 16,101,marquette,2,112.97,101.039,11.02,0.73,19.27,0.144341,0.125956,0.703,69.093,60.973,25.0811,15.5676,107,nc st,11,110.381,104.721,8.93,0.634,12.81,0.139534,0.14772,0.733,68.521,60.561,20.1707,19.3659,0
127,2024,Men's Basketball Championship - Midwest Region - Sweet 16,124,tennessee,2,113.395,97.0012,10.42,0.75,21.81,0.146741,0.167533,0.751,69.4722,61.75,25.4167,20.8333,82,creighton,3,116.954,101.624,9.53,0.714,20.07,0.154554,0.122148,0.788,68.7691,60.0286,29.0857,14.8,1
128,2024,Men's Basketball Championship - East Region - Elite 8,81,uconn,1,124.577,97.0294,8.7,0.925,26.7,0.146539,0.179443,0.743,65.341,59.175,23.775,18.9,94,illinois,3,119.297,104.95,9.54,0.763,19.56,0.151004,0.183012,0.736,69.8832,62.0,23.8947,23.0,1
129,2024,Men's Basketball Championship - West Region - Elite 8,70,alabama,4,122.544,110.455,11.8,0.676,20.69,0.160942,0.173435,0.772,73.5535,64.4595,29.9459,22.7568,76,clemson,6,114.233,105.127,10.04,0.667,16.2,0.148893,0.133716,0.78,67.7222,58.75,23.4444,18.0556,1
130,2024,Men's Basketball Championship - Midwest Region - Elite 8,115,purdue,1,121.137,101.52,11.6,0.872,24.93,0.166747,0.179574,0.72,67.9672,58.2564,20.2051,24.0513,124,tennessee,2,113.395,97.0012,10.42,0.75,21.81,0.146741,0.167533,0.751,69.4722,61.75,25.4167,20.8333,1
131,2024,Men's Basketball Championship - South Region - Elite 8,85,duke,4,118.064,99.5828,8.36,0.75,20.67,0.145599,0.159783,0.723,66.5833,58.6667,21.9722,20.1389,107,nc st,11,110.381,104.721,8.93,0.634,12.81,0.139534,0.14772,0.733,68.521,60.561,20.1707,19.3659,0
132,2024,Men's Basketball Championship - Final Four,115,purdue,1,121.137,101.52,11.6,0.872,24.93,0.166747,0.179574,0.72,67.9672,58.2564,20.2051,24.0513,107,nc st,11,110.381,104.721,8.93,0.634,12.81,0.139534,0.14772,0.733,68.521,60.561,20.1707,19.3659,1
133,2024,Men's Basketball Championship - Final Four,81,uconn,1,124.577,97.0294,8.7,0.925,26.7,0.146539,0.179443,0.743,65.341,59.175,23.775,18.9,70,alabama,4,122.544,110.455,11.8,0.676,20.69,0.160942,0.173435,0.772,73.5535,64.4595,29.9459,22.7568,1
134,2024,Men's Basketball Championship - National Championship,81,uconn,1,124.577,97.0294,8.7,0.925,26.7,0.146539,0.179443,0.743,65.341,59.175,23.775,18.9,115,purdue,1,121.137,101.52,11.6,0.872,24.93,0.166747,0.179574,0.72,67.9672,58.2564,20.2051,24.0513,1
135,2023,Men's Basketball Championship - South Region - First Four,189,texas a&m-cc,16,111.916,102.253,-7.02,0.686,-2.57,0.178874,0.16969,0.792,71.5589,61.4857,21.0286,21.4,187,se missouri,16,104.094,102.041,-6.81,0.528,-7.4,0.175791,0.12951,0.709,74.4256,60.8611,24.3056,23.0,1
136,2023,Men's Basketball Championship - Midwest Region - First Four,172,mississippi st,11,100.712,93.4542,6.69,0.618,11.43,0.195654,0.198359,0.647,65.2412,56.9412,19.6765,19.2647,181,pitt,11,111.83,103.807,5.2,0.667,10.59,0.165429,0.15054,0.759,67.1656,57.8056,25.0833,19.0,0
137,2023,Men's Basketball Championship - East Region - First Four,194,texas southern,16,96.3804,100.201,-5.05,0.4,-10.56,0.203346,0.161165,0.664,71.7989,59.8571,16.8,20.2571,150,fdu,16,110.736,106.133,-9.83,0.568,-8.98,0.164382,0.165156,0.752,69.8768,62.4865,23.6757,16.9189,0
138,2023,Men's Basketball Championship - West Region - First Four,139,arizona st,11,102.895,98.3916,8.18,0.639,11.29,0.169682,0.158826,0.689,69.0833,60.0833,23.6389,18.75,177,nevada,11,108.978,101.749,6.41,0.667,10.01,0.154125,0.111388,0.792,66.6521,54.3636,20.5455,21.4545,1
139,2023,Men's Basketball Championship - South Region - 1st Round,168,maryland,8,108.618,98.9138,8.35,0.629,14.58,0.166043,0.152244,0.732,64.1829,55.0,20.2857,18.8571,203,west virginia,9,109.992,102.667,10.89,0.559,15.95,0.187365,0.163093,0.743,69.0694,57.4412,20.8235,22.6176,1
140,2023,Men's Basketball Championship - South Region - 1st Round,202,virginia,4,109.457,97.665,5.98,0.758,13.28,0.137984,0.13358,0.703,61.9309,53.4848,19.0606,18.5758,152,furman,13,116.679,102.73,-2.9,0.778,4.89,0.159126,0.140688,0.741,69.3022,59.1389,27.4444,20.1944,0
141,2023,Men's Basketball Championship - South Region - 1st Round,173,missouri,7,113.219,106.742,6.89,0.714,11.41,0.159868,0.127074,0.758,69.7006,59.7714,25.8286,17.3714,199,utah st,10,114.032,101.946,6.81,0.743,14.23,0.17755,0.125035,0.763,68.552,56.4286,24.0,19.3714,1
142,2023,Men's Basketball Championship - West Region - 1st Round,162,kansas,1,107.988,97.4481,11.84,0.778,19.2,0.1766,0.140405,0.72,69.8378,59.5,20.1111,17.75,156,howard,16,105.244,101.568,-5.14,0.629,-5.04,0.228947,0.16262,0.713,71.5074,58.2286,21.5429,19.4,1
143,2023,Men's Basketball Championship - South Region - 1st Round,137,alabama,1,111.487,93.0346,9.65,0.838,23.19,0.188574,0.178261,0.725,73.3816,62.5405,29.5405,22.9189,189,texas a&m-cc,16,111.916,102.253,-7.02,0.686,-2.57,0.178874,0.16969,0.792,71.5589,61.4857,21.0286,21.4,1
144,2023,Men's Basketball Championship - South Region - 1st Round,185,san diego st,5,106.678,95.1455,8.92,0.821,15.81,0.173761,0.163766,0.722,66.6995,57.7179,19.9487,18.8974,144,charleston,12,113.701,95.413,-4.02,0.886,8.4,0.169497,0.191394,0.744,70.4606,62.9143,30.0286,20.6571,1
145,2023,Men's Basketball Championship - South Region - 1st Round,138,arizona,2,114.161,99.1842,8.34,0.8,19.08,0.186419,0.141806,0.708,71.728,59.2,22.3143,21.2,182,princeton,15,108.856,98.7636,-0.97,0.719,4.76,0.173467,0.146433,0.712,69.3575,59.5625,24.875,18.0,0
146,2023,Men's Basketball Championship - West Region - 1st Round,140,arkansas,8,106.453,97.6681,9.87,0.611,15.99,0.182878,0.148938,0.698,69.5667,57.3056,15.8889,22.5,157,illinois,9,106.633,96.3696,7.65,0.606,14.81,0.185259,0.159166,0.679,69.6812,58.9697,24.697,20.2121,1
147,2023,Men's Basketball Championship - Midwest Region - 1st Round,160,iowa,8,114.908,107.166,8.69,0.576,14.08,0.141351,0.173101,0.738,69.6739,62.9394,23.6061,20.3333,141,auburn,9,106.312,98.9206,9.29,0.618,14.35,0.177902,0.170167,0.696,68.4447,58.5588,20.6176,21.2647,0
148,2023,Men's Basketball Championship - East Region - 1st Round,149,duke,5,110.542,97.6629,7.44,0.75,15.83,0.184237,0.184237,0.766,65.1333,57.5556,20.3056,17.2222,179,oral roberts,12,117.157,98.7894,-2.84,0.857,8.55,0.132228,0.125798,0.774,71.0891,63.7429,29.3429,15.6571,1
149,2023,Men's Basketball Championship - West Region - 1st Round,178,northwestern,7,104.589,96.9137,8.71,0.647,13.68,0.148504,0.158949,0.757,64.7635,57.8824,23.7353,17.1765,143,boise st,10,108.055,96.9016,6.21,0.706,12.78,0.167087,0.135345,0.733,66.7141,57.0,21.5588,17.2647,1
150,2023,Men's Basketball Championship - Midwest Region - 1st Round,192,texas,2,110.992,96.5702,10.43,0.763,20.56,0.164447,0.137101,0.748,70.2516,60.2368,20.7895,18.3947,145,colgate,15,115.925,102.903,-5.86,0.743,2.2,0.151428,0.118343,0.661,67.3589,58.2286,20.2571,15.6857,1
151,2023,Men's Basketball Championship - Midwest Region - 1st Round,155,houston,1,116.443,89.3713,4.79,0.892,22.2,0.155538,0.199257,0.733,64.293,59.5405,22.5676,17.1892,175,n kentucky,16,105.768,99.1688,-2.89,0.629,-0.83,0.176132,0.175686,0.696,64.0754,57.0571,23.6286,15.8857,1
152,2023,Men's Basketball Championship - East Region - 1st Round,191,tennessee,4,108.525,88.7972,7.98,0.694,20.84,0.183645,0.197706,0.708,65.1922,58.25,23.3333,17.8611,196,louisiana,13,113.031,101.513,-0.51,0.765,4.27,0.178357,0.162025,0.682,68.4353,58.0,18.6765,21.1765,1
153,2023,Men's Basketball Championship - West Region - 1st Round,195,ucla,2,111.096,90.926,8.66,0.838,22.11,0.150261,0.169297,0.731,66.7308,60.6757,17.5946,16.6486,197,unc asheville,15,107.131,99.4783,-4.35,0.771,-1.74,0.204058,0.121365,0.694,69.448,54.0,20.2,22.0571,1
154,2023,Men's Basketball Championship - Midwest Region - 1st Round,193,texas a&m,7,110.314,100.706,7.42,0.714,13.76,0.186092,0.188256,0.759,66.0194,55.2,19.0286,24.9143,180,penn st,10,110.749,104.576,9.02,0.622,13.04,0.137556,0.0940519,0.739,65.2314,57.0541,26.8919,12.1351,0
155,2023,Men's Basketball Championship - East Region - 1st Round,171,michigan st,7,107.667,103.112,11.25,0.618,14.25,0.165229,0.137095,0.759,65.8624,57.1765,18.8824,15.5294,198,usc,10,106.146,98.7321,8.0,0.667,13.06,0.182015,0.137621,0.745,68.2594,56.9091,18.7879,18.9091,1
156,2023,Men's Basketball Championship - Midwest Region - 1st Round,204,xavier,3,113.167,103.57,9.16,0.73,16.03,0.173435,0.143585,0.71,71.5276,60.973,19.0,19.1351,164,kennesaw st,14,107.794,99.133,-2.06,0.743,0.6,0.178152,0.138335,0.661,69.6034,57.7429,22.3714,20.6571,1
157,2023,Men's Basketball Championship - South Region - 1st Round,142,baylor,3,114.078,104.06,10.54,0.676,17.3,0.179894,0.170311,0.744,67.5235,57.5588,25.8235,21.1765,186,santa barbara,14,110.264,101.258,-2.03,0.771,3.3,0.174401,0.122564,0.727,65.0389,53.5714,15.8571,18.4,1
158,2023,Men's Basketball Championship - West Region - 1st Round,188,saint mary's,5,110.947,94.437,7.18,0.771,17.41,0.16734,0.166442,0.694,63.6857,55.7714,20.5714,17.8571,200,vcu,12,105.422,93.6049,1.95,0.771,9.89,0.198942,0.137729,0.696,67.2126,53.3429,17.4286,22.1714,1
159,2023,Men's Basketball Championship - East Region - 1st Round,167,marquette,2,114.161,101.13,8.01,0.806,17.07,0.154294,0.126713,0.718,69.4922,60.3889,25.3333,16.3333,201,vermont,15,110.458,101.742,-3.13,0.676,1.63,0.142152,0.0983442,0.697,65.7953,55.9118,24.0,15.9118,1
160,2023,Men's Basketball Championship - Midwest Region - 1st Round,161,iowa st,6,103.287,95.6944,10.39,0.576,15.36,0.197685,0.175926,0.67,65.4545,57.0303,19.303,15.9091,181,pitt,11,111.83,103.807,5.2,0.667,10.59,0.165429,0.15054,0.759,67.1656,57.8056,25.0833,19.0,0
161,2023,Men's Basketball Championship - South Region - 1st Round,147,creighton,6,110.591,98.977,9.8,0.649,17.83,0.167764,0.119664,0.783,69.1124,58.4865,24.3784,16.5946,176,nc st,11,112.066,102.101,5.58,0.676,12.5,0.135683,0.163244,0.722,69.3659,64.1471,23.8235,16.2059,1
162,2023,Men's Basketball Championship - West Region - 1st Round,146,uconn,4,115.825,94.5429,8.51,0.795,22.95,0.190144,0.191656,0.761,67.8297,59.8205,24.9487,18.4359,159,iona,13,111.514,96.2957,-2.76,0.771,7.61,0.153855,0.163078,0.732,68.1531,61.0,19.5143,17.6857,1
163,2023,Men's Basketball Championship - East Region - 1st Round,184,purdue,1,115.026,99.3306,8.31,0.829,18.23,0.175502,0.1945,0.744,63.1657,55.3143,21.2286,20.5714,150,fdu,16,110.736,106.133,-9.83,0.568,-8.98,0.164382,0.165156,0.752,69.8768,62.4865,23.6757,16.9189,0
164,2023,Men's Basketball Championship - East Region - 1st Round,166,kentucky,6,112.02,101.977,8.08,0.647,14.76,0.176966,0.20882,0.706,66.48,60.1471,18.0294,19.2059,183,providence,11,112.054,102.877,6.55,0.636,12.89,0.169925,0.175633,0.742,69.0145,59.8485,19.0909,21.7273,1
165,2023,Men's Basketball Championship - West Region - 1st Round,153,gonzaga,3,120.998,103.078,8.04,0.838,18.99,0.150726,0.145411,0.693,71.187,61.6757,19.9189,20.7568,154,grand canyon,14,112.671,100.804,1.27,0.667,4.43,0.179041,0.151561,0.716,66.7133,56.0556,23.4167,20.0556,1
166,2023,Men's Basketball Championship - Midwest Region - 1st Round,170,miami,5,115.618,105.183,6.84,0.784,13.98,0.162458,0.151786,0.784,68.3751,59.5946,20.4054,18.2973,148,drake,12,110.353,94.2871,-1.14,0.771,7.84,0.155177,0.117226,0.767,67.7566,58.0571,21.4571,16.2,1
